dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,2010,4,2006,0.3372108567443977,0.435447872051058,0.09823701530666029,0.2913222197375205
train,2010,5,2005,0.5235719966470449,0.8198828586588113,0.2963108620117664,0.5659410050743264
train,2010,6,2004,1.17387884787704,1.15633149747863,0.017547350398410044,0.014948178366216818
train,2010,7,2003,1.3082763116949625,1.502765171961423,0.1944888602664605,0.14866038506371643
train,2010,8,2002,1.743102866652289,1.5234494479236123,0.21965341872867672,0.12601288365178667
train,2010,9,2001,1.5846151779264483,1.8487721602022242,0.2641569822757759,0.1667010299757903
train,2010,10,2000,2.9463976605602578,2.654278468521515,0.2921191920387427,0.09914452347993552
train,2010,11,1999,3.44057024620982,3.6022614538338646,0.16169120762404443,0.046995467626948964
train,2010,12,1998,4.466277156462948,4.444609577224772,0.021667579238176415,0.004851373633814325
train,2010,13,1997,5.880224036535791,6.0118973939532445,0.13167335741745312,0.022392574942604274
train,2010,14,1996,7.886887017526728,7.8169589410750095,0.06992807645171872,0.008866372283045435
train,2010,15,1995,11.15137998327293,11.339193473517144,0.18781349024421345,0.01684217473764833
train,2010,16,1994,16.5427459160096,16.523398147693854,0.019347768315746805,0.001169562079595348
train,2010,17,1993,19.30223848347786,20.14845691784024,0.8462184343623775,0.04384042996291189
train,2011,1,2010,0.3653420841461107,0.3555365622915123,0.009805521854598376,0.026839289203403213
train,2011,2,2009,0.1249955626575256,0.09305154473092031,0.031944017926605284,0.255561215511889
train,2011,3,2008,0.0714159036075743,0.11028033257677305,0.038864428969198755,0.5441985188931031
train,2011,4,2007,0.3584486343107033,0.42264121821423434,0.06419258390353105,0.17908447057357132
train,2011,5,2006,0.7747501688955368,0.6956252226618559,0.07912494623368094,0.1021296276016012
train,2011,6,2005,0.8881879605566828,0.9459604773514969,0.0577725167948141,0.06504537255665953
train,2011,7,2004,1.2167300380228137,1.2996898252042774,0.0829597871814638,0.06818257508970951
train,2011,8,2003,1.3605321857697856,1.3878073478611208,0.02727516209133518,0.020047421425670217
train,2011,9,2002,1.413969118224717,1.6293688281335166,0.21539970990879964,0.15233692669263418
train,2011,10,2001,2.607179520604866,2.273029855787157,0.3341496648177089,0.1281651923761882
train,2011,11,2000,3.83510886230442,3.143897696368874,0.6912111659355458,0.18023247598766576
train,2011,12,1999,3.670013369334417,3.951642092394093,0.2816287230596761,0.07673779213253241
train,2011,13,1998,4.97738987020447,5.278661843599426,0.3012719733949565,0.060528104338051336
train,2011,14,1997,6.741530615088265,7.485024254057321,0.7434936389690563,0.11028558370779003
train,2011,15,1996,10.399191118339036,10.825707812168341,0.42651669382930457,0.04101441054171019
train,2011,16,1995,14.058296239932941,15.351892636911206,1.2935963969782645,0.09201658400850023
train,2011,17,1994,18.886522329521565,18.753068125399615,0.13345420412194997,0.007066107872773398
train,2012,1,2011,0.3153649758285886,0.3087718760443529,0.0065930997842356676,0.020906252404510297
train,2012,2,2010,0.025271664070845502,0.06638159078999642,0.04110992671915092,1.6267202113117043
train,2012,3,2009,0.0480283636304255,0.08104491192717564,0.03301654829675014,0.6874385425687716
train,2012,4,2008,0.2853928789720148,0.32598065367828305,0.04058777470626823,0.1422171949500744
train,2012,5,2007,0.6875696323412382,0.682108608948932,0.005461023392306252,0.00794250230875238
train,2012,6,2006,0.7449926149158007,0.8678394432028959,0.12284682828709514,0.1648967061248177
train,2012,7,2005,1.518582085019158,1.1661052451885263,0.3524768398306317,0.23210917823118718
train,2012,8,2004,1.448045962999395,1.3401252737170644,0.10792068928233056,0.07452849705040829
train,2012,9,2003,1.9716899908368306,1.7069412996380962,0.26474869119873445,0.13427500896641198
train,2012,10,2002,2.3596668579426923,2.2931201788798723,0.06654667906281997,0.028201726374549072
train,2012,11,2001,2.8200524529756255,2.991032128963439,0.17097967598781372,0.06062996303751053
train,2012,12,2000,4.240937772316168,3.797246493244491,0.44369127907167716,0.10462103027492729
train,2012,13,1999,5.559657059665463,5.286908232697575,0.27274882696788794,0.049058570347188066
train,2012,14,1998,7.91798346174237,7.540149088683902,0.3778343730584677,0.04771851000750596
train,2012,15,1997,10.371192204722512,11.007372652854801,0.6361804481322899,0.061341110604675175
train,2012,16,1996,16.643417356853742,15.563527866498868,1.0798894903548746,0.0648838797466142
train,2012,17,1995,20.255617955215225,18.381897595985215,1.8737203592300098,0.09250373715443669
train,2013,1,2012,0.5815562604134918,0.3133652971936017,0.26819096321989017,0.46116082221992205
train,2013,2,2011,0.0510677500519614,0.07112205694420529,0.020054306892243884,0.39270002832405854
train,2013,3,2010,0.048530838071763,0.08433721848601604,0.03580638041425304,0.7378067603235702
train,2013,4,2009,0.3324184702149489,0.3027856611682782,0.029632809046670705,0.08914308831100858
train,2013,5,2008,0.5778954004300044,0.6968728440785589,0.11897744364855445,0.20588058593271205
train,2013,6,2007,1.1786634504687243,0.9633810433971232,0.21528240707160118,0.1826495994134765
train,2013,7,2006,1.0827220099534345,1.1221835103683924,0.039461500414957884,0.03644656712632875
train,2013,8,2005,1.1936786756267723,1.225635672760603,0.03195699713383071,0.026771858948576824
train,2013,9,2004,1.5971185204294025,1.6742857686018782,0.07716724817247567,0.04831654456782587
train,2013,10,2003,2.4814687459011453,2.369260215610977,0.11220853029016808,0.04521859502581579
train,2013,11,2002,3.377610495547117,3.1604401558377138,0.21717033970940314,0.06429703484035415
train,2013,12,2001,3.794224606422163,3.9859185682442235,0.19169396182206055,0.050522565664021545
train,2013,13,2000,6.091886787878637,5.644990508659469,0.4468962792191675,0.07335925547866522
train,2013,14,1999,7.255368354226871,7.964994357919738,0.7096260036928674,0.09780702633510702
train,2013,15,1998,12.036828064327588,11.786798980213032,0.2500290841145567,0.020772007606848147
train,2013,16,1997,15.871928572979964,16.657602358522215,0.7856737855422509,0.04950083929181207
