dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,1997,5,1992,5.157186239187903,5.9459047,0.7887184925625856,0.15293581732015005
train,1997,6,1991,26.386702969788384,25.829803,0.5568995029915094,0.02110530836797283
train,1997,7,1990,0.7328635970821471,0.657151,0.0757126132717223,0.1033106482203022
train,1997,8,1989,4.924093648150919,5.9463816,1.0222879207577726,0.20760935794579202
train,1997,9,1988,31.878352207974398,22.823284,9.055068058804476,0.28405069370364316
train,1997,10,1987,1.1509678488641104,0.69143915,0.4595286971001944,0.39925415601600317
train,1997,11,1986,6.182891041159502,6.0308256,0.15206542623030295,0.024594550545687915
train,1997,12,1985,27.789982837807894,7.542631,20.247351688515902,0.7285845337395793
train,1997,13,1984,1.2579490227594423,0.8141343,0.4438147230043459,0.35280819411142683
train,1997,14,1983,4.466277156462946,5.848979,1.382701839813909,0.3095871105564406
train,1997,15,1982,0.5815562604134922,1.525019,0.943462789230978,1.6223069949561622
train,1997,16,1981,1.0866037484969842,0.9583583,0.12824546068570486,0.11802412872491831
train,1997,17,1980,4.926006613561133,6.171582,1.2455756084237306,0.25285707189154993
train,1998,1,1997,0.5582206511085674,1.0680823,0.5098616815025165,0.913369436421013
train,1998,2,1996,9.809580081533571,8.493934,1.3156464038602316,0.1341185242308983
train,1998,3,1995,44.908993246039664,33.625103,11.283890249213492,0.25126126046498093
train,1998,4,1994,1.121130244730613,1.015624,0.10550619840492947,0.09410699506210053
train,1998,5,1993,8.312010405738436,8.109127,0.20288336106070126,0.024408458502483403
train,1998,6,1992,29.453153123670546,30.253504,0.8003506757679304,0.02717368399937755
train,1998,7,1991,1.565356776116413,1.0188099,0.5465468615274849,0.349151624643103
train,1998,8,1990,7.596602857637469,8.129655,0.5330520267009096,0.07016978992983947
train,1998,9,1989,35.305237406872024,8.864342,26.44089567103218,0.748922755179797
train,1998,10,1988,1.6162446813428137,1.0734271,0.5428176002347205,0.3358511285453383
train,1998,11,1987,6.1405500504810355,7.986483,1.8459330465953805,0.30061363093204885
train,1998,12,1986,0.771010598411171,1.3820076,0.6109970004657821,0.7924625183156717
train,1998,13,1985,1.8232003547426985,1.2180865,0.6051138736483381,0.3318965313241197
train,1998,14,1984,5.880224036535791,7.6720777,1.791853619256445,0.30472539959749095
train,1998,15,1983,0.05106775005196137,0.09873922,0.0476714716401239,0.9334946534884491
train,1998,16,1982,1.0469257501223006,1.3963473,0.349421534194716,0.33375961394928266
train,1998,17,1981,8.143220455769791,7.9422555,0.20096495879103138,0.024678806116395283
train,1999,1,1998,1.3353315690394358,1.633866,0.2985343834523244,0.22356573481360142
train,1999,2,1997,10.047409546639534,11.333969,1.2865595695714038,0.1280488830080167
train,1999,3,1996,38.25014685324239,40.44752,2.1973743564744055,0.057447475035983575
train,1999,4,1995,2.2990719827010366,1.5388044,0.7602675708129141,0.3306845442565884
train,1999,5,1994,10.3046717551683,10.82502,0.520348081257481,0.05049632764832614
train,1999,6,1993,35.303771460558366,12.75004,22.553731406237077,0.6388476492216598
