ano,sexo,gr_et,poblacion,conteo_defunciones,tasa_x100k,tasa,t
2012,2,13,823027,23.0,2.7945620253041517,2.7945620253041515e-05,34
2012,2,14,617810,28.0,4.532137712241628,4.532137712241628e-05,34
2012,2,15,440537,32.0,7.263862059259495,7.263862059259495e-05,34
2012,2,16,310981,25.0,8.039076342284577,8.039076342284577e-05,34
2012,2,17,424945,58.0,13.648825142077209,0.0001364882514207721,34
2013,1,1,1936719,13.0,0.6712383159353525,6.712383159353525e-06,35
2013,1,2,2004310,1.0,0.04989248170193234,4.989248170193234e-07,35
2013,1,3,2105073,,0.001,1e-08,35
2013,1,4,2137436,6.0,0.28071015927494436,2.8071015927494438e-06,35
2013,1,5,1997331,11.0,0.5507349557985132,5.507349557985131e-06,35
2013,1,6,1808342,26.0,1.437781127684918,1.437781127684918e-05,35
2013,1,7,1666681,27.0,1.6199860681198142,1.619986068119814e-05,35
2013,1,8,1444787,25.0,1.7303588695081005,1.7303588695081005e-05,35
2013,1,9,1360991,33.0,2.424703763654572,2.4247037636545722e-05,35
2013,1,10,1322866,45.0,3.401705085775884,3.401705085775884e-05,35
2013,1,11,1174762,67.0,5.703282877723318,5.7032828777233174e-05,35
2013,1,12,957287,62.0,6.47663657816308,6.47663657816308e-05,35
2013,1,13,750340,72.0,9.595649972012687,9.595649972012688e-05,35
2013,1,14,565632,67.0,11.845157275401675,0.00011845157275401675,35
2013,1,15,402620,82.0,20.366598778004075,0.00020366598778004074,35
2013,1,16,277736,58.0,20.883140824379986,0.00020883140824379986,35
2013,1,17,343286,103.0,30.004136492603834,0.00030004136492603836,35
2013,2,1,1846234,9.0,0.487478835293901,4.87478835293901e-06,35
2013,2,2,1912056,1.0,0.05229972343906245,5.229972343906245e-07,35
2013,2,3,2016018,2.0,0.09920546344328275,9.920546344328275e-07,35
2013,2,4,2074123,8.0,0.38570518720442326,3.857051872044233e-06,35
2013,2,5,1982628,12.0,0.6052572646003184,6.0525726460031835e-06,35
2013,2,6,1839858,17.0,0.9239843509662159,9.239843509662159e-06,35
2013,2,7,1750632,10.0,0.5712222785828204,5.7122227858282035e-06,35
2013,2,8,1571100,11.0,0.7001463942460696,7.001463942460697e-06,35
2013,2,9,1519196,13.0,0.8557157865081266,8.557157865081267e-06,35
2013,2,10,1498044,25.0,1.6688428377270628,1.6688428377270627e-05,35
2013,2,11,1341810,18.0,1.3414715943389899,1.3414715943389899e-05,35
2013,2,12,1098469,16.0,1.4565727389666892,1.4565727389666891e-05,35
2013,2,13,858357,26.0,3.029042694356777,3.029042694356777e-05,35
2013,2,14,647263,21.0,3.2444307800693073,3.244430780069307e-05,35
2013,2,15,461395,22.0,4.768148766241507,4.768148766241507e-05,35
2013,2,16,320805,37.0,11.533486074094855,0.00011533486074094855,35
2013,2,17,440755,58.0,13.159238125489217,0.00013159238125489217,35
2014,1,1,1928025,6.0,0.3111992842416462,3.1119928424164625e-06,36
2014,1,2,1986119,2.0,0.10069890072045029,1.0069890072045029e-06,36
2014,1,3,2082576,4.0,0.1920698212214104,1.920698212214104e-06,36
2014,1,4,2137669,9.0,0.4210193439676582,4.210193439676582e-06,36
2014,1,5,2024308,18.0,0.8891927513006913,8.891927513006913e-06,36
2014,1,6,1827066,21.0,1.1493837661036874,1.1493837661036875e-05,36
2014,1,7,1692089,29.0,1.713857840810974,1.713857840810974e-05,36
2014,1,8,1477971,25.0,1.6915081554374205,1.6915081554374205e-05,36
2014,1,9,1359399,25.0,1.8390479910607556,1.8390479910607556e-05,36
2014,1,10,1329611,36.0,2.707558827356272,2.707558827356272e-05,36
2014,1,11,1204005,56.0,4.651143475317793,4.651143475317793e-05,36
2014,1,12,991274,73.0,7.364260537449787,7.364260537449787e-05,36
2014,1,13,777937,72.0,9.255248175623477,9.255248175623476e-05,36
2014,1,14,587829,70.0,11.908225011015109,0.00011908225011015108,36
2014,1,15,417989,73.0,17.464574426599743,0.00017464574426599743,36
2014,1,16,284533,91.0,31.982230532135116,0.00031982230532135114,36
2014,1,17,355654,108.0,30.366592249770843,0.00030366592249770843,36
2014,2,1,1837038,5.0,0.27217727668126623,2.7217727668126625e-06,36
2014,2,2,1893601,1.0,0.05280943556747172,5.280943556747172e-07,36
2014,2,3,1992057,,0.001,1e-08,36
2014,2,4,2068499,3.0,0.1450327024571924,1.450327024571924e-06,36
2014,2,5,2004612,16.0,0.7981594443213949,7.981594443213949e-06,36
2014,2,6,1853992,14.0,0.7551273144652189,7.551273144652188e-06,36
2014,2,7,1770335,10.0,0.5648648419649388,5.648648419649388e-06,36
2014,2,8,1600163,15.0,0.9374045019163674,9.374045019163673e-06,36
2014,2,9,1513693,14.0,0.9248903179178342,9.248903179178341e-06,36
2014,2,10,1504896,24.0,1.594794590456749,1.594794590456749e-05,36
2014,2,11,1376516,24.0,1.7435322219284048,1.743532221928405e-05,36
2014,2,12,1141100,28.0,2.4537726754885636,2.4537726754885637e-05,36
2014,2,13,895152,19.0,2.1225445510929988,2.1225445510929987e-05,36
2014,2,14,677550,20.0,2.9518116744151723,2.9518116744151724e-05,36
2014,2,15,484286,30.0,6.194686610804359,6.19468661080436e-05,36
2014,2,16,332234,30.0,9.029780215149565,9.029780215149564e-05,36
2014,2,17,456232,59.0,12.932017043960089,0.0001293201704396009,36
2015,1,1,1921792,6.0,0.3122086053017184,3.122086053017184e-06,37
2015,1,2,1970239,6.0,0.3045315822090619,3.0453158220906193e-06,37
2015,1,3,2060316,,0.001,1e-08,37
2015,1,4,2132237,2.0,0.09379820348300869,9.379820348300869e-07,37
2015,1,5,2048713,12.0,0.5857335800573336,5.8573358005733355e-06,37
2015,1,6,1851034,26.0,1.404620336525423,1.4046203365254232e-05,37
2015,1,7,1712124,29.0,1.6938025516843405,1.6938025516843405e-05,37
2015,1,8,1517063,25.0,1.647921015804881,1.647921015804881e-05,37
2015,1,9,1362754,32.0,2.3481860996188604,2.3481860996188602e-05,37
2015,1,10,1332894,42.0,3.1510382671090125,3.151038267109012e-05,37
2015,1,11,1230194,64.0,5.202431486415963,5.2024314864159636e-05,37
2015,1,12,1025793,71.0,6.92147441052922,6.92147441052922e-05,37
2015,1,13,807027,77.0,9.541192549939469,9.541192549939469e-05,37
2015,1,14,610850,77.0,12.605385937627895,0.00012605385937627895,37
2015,1,15,434713,62.0,14.26228339157099,0.00014262283391570991,37
2015,1,16,292518,85.0,29.05804087269843,0.0002905804087269843,37
2015,1,17,367587,111.0,30.196932970970142,0.0003019693297097014,37
2015,2,1,1830490,3.0,0.16389054296936886,1.6389054296936886e-06,37
2015,2,2,1878030,,0.001,1e-08,37
2015,2,3,1969057,3.0,0.15235719433210923,1.5235719433210923e-06,37
2015,2,4,2058690,10.0,0.4857457897983669,4.857457897983669e-06,37
2015,2,5,2024082,10.0,0.49405113033958115,4.940511303395811e-06,37
2015,2,6,1874898,15.0,0.8000435223676168,8.000435223676168e-06,37
2015,2,7,1785011,9.0,0.5041985735662133,5.041985735662133e-06,37
2015,2,8,1635023,8.0,0.48928975311050665,4.892897531105067e-06,37
2015,2,9,1513172,12.0,0.7930360857853568,7.930360857853568e-06,37
2015,2,10,1507439,22.0,1.4594288724120843,1.4594288724120844e-05,37
2015,2,11,1407406,17.0,1.20789594473805,1.20789594473805e-05,37
2015,2,12,1183985,23.0,1.9425921781103648,1.9425921781103647e-05,37
2015,2,13,933793,21.0,2.248892420482912,2.248892420482912e-05,37
2015,2,14,708871,22.0,3.103526593696173,3.103526593696173e-05,37
2015,2,15,508844,28.0,5.502668794365267,5.502668794365267e-05,37
2015,2,16,345675,31.0,8.967961235264339,8.967961235264338e-05,37
2015,2,17,471584,62.0,13.147180565922508,0.00013147180565922507,37
2016,1,1,1920431,6.0,0.31242986600403766,3.1242986600403765e-06,38
2016,1,2,1959446,1.0,0.05103483331513091,5.103483331513091e-07,38
2016,1,3,2040381,4.0,0.19604181768012935,1.9604181768012934e-06,38
2016,1,4,2123403,9.0,0.4238479459622126,4.238479459622126e-06,38
2016,1,5,2071517,14.0,0.6758332178784919,6.75833217878492e-06,38
2016,1,6,1882204,16.0,0.8500672615720719,8.50067261572072e-06,38
2016,1,7,1730980,27.0,1.55981004979838,1.55981004979838e-05,38
2016,1,8,1560262,30.0,1.9227539990078588,1.922753999007859e-05,38
2016,1,9,1374056,42.0,3.0566439795757963,3.056643979575796e-05,38
2016,1,10,1334550,36.0,2.6975384961222884,2.6975384961222884e-05,38
2016,1,11,1253231,57.0,4.548243699685054,4.548243699685054e-05,38
2016,1,12,1060837,70.0,6.5985632099936185,6.598563209993618e-05,38
2016,1,13,837863,84.0,10.025505363048612,0.00010025505363048613,38
2016,1,14,634987,88.0,13.858551434911266,0.00013858551434911266,38
2016,1,15,452759,87.0,19.21552084000539,0.0001921552084000539,38
2016,1,16,301436,80.0,26.539630302949877,0.0002653963030294988,38
2016,1,17,379787,97.0,25.540631985823634,0.0002554063198582363,38
2016,2,1,1830415,4.0,0.21852967769604162,2.185296776960416e-06,38
2016,2,2,1868502,1.0,0.053518808114735764,5.351880811473576e-07,38
2016,2,3,1950413,,0.001,1e-08,38
2016,2,4,2048100,8.0,0.390605927444949,3.90605927444949e-06,38
2016,2,5,2043719,14.0,0.6850256811234813,6.850256811234812e-06,38
2016,2,6,1905225,9.0,0.4723851513600756,4.723851513600756e-06,38
2016,2,7,1800412,18.0,0.9997711634892458,9.997711634892457e-06,38
2016,2,8,1674553,12.0,0.7166091488295683,7.166091488295683e-06,38
2016,2,9,1521107,13.0,0.854640732045806,8.54640732045806e-06,38
2016,2,10,1507830,17.0,1.1274480544889012,1.1274480544889013e-05,38
2016,2,11,1434337,26.0,1.8126841878861104,1.8126841878861104e-05,38
2016,2,12,1227276,19.0,1.5481440197640957,1.5481440197640955e-05,38
2016,2,13,974674,23.0,2.3597633670334903,2.35976336703349e-05,38
2016,2,14,741680,25.0,3.370725919534031,3.370725919534031e-05,38
2016,2,15,535110,27.0,5.0456915400571845,5.0456915400571844e-05,38
2016,2,16,360499,32.0,8.87658495585286,8.87658495585286e-05,38
2016,2,17,488134,73.0,14.95490992227544,0.0001495490992227544,38
2017,1,1,1925933,6.0,0.31153731723793093,3.1153731723793093e-06,39
2017,1,2,1955649,1.0,0.051133920248469945,5.113392024846995e-07,39
2017,1,3,2024397,4.0,0.19758970201991014,1.9758970201991012e-06,39
2017,1,4,2112841,7.0,0.3313074670550221,3.313074670550221e-06,39
2017,1,5,2092635,15.0,0.7167996329985878,7.167996329985879e-06,39
2017,1,6,1919713,39.0,2.03155367495037,2.03155367495037e-05,39
2017,1,7,1753083,35.0,1.9964827677868078,1.9964827677868077e-05,39
2017,1,8,1604728,17.0,1.0593695629415079,1.0593695629415078e-05,39
2017,1,9,1395988,38.0,2.7220864362730914,2.7220864362730913e-05,39
2017,1,10,1336171,28.0,2.095540166640348,2.0955401666403478e-05,39
2017,1,11,1272840,50.0,3.9282235002042674,3.9282235002042675e-05,39
2017,1,12,1095993,61.0,5.565728978196029,5.565728978196029e-05,39
2017,1,13,870564,75.0,8.615104690752203,8.615104690752202e-05,39
2017,1,14,660459,84.0,12.718427638960176,0.00012718427638960176,39
2017,1,15,471840,84.0,17.80264496439471,0.0001780264496439471,39
2017,1,16,312157,77.0,24.66707458106017,0.0002466707458106017,39
2017,1,17,391970,125.0,31.89019567824068,0.0003189019567824068,39
2017,2,1,1836033,3.0,0.16339575595863473,1.6339575595863474e-06,39
2017,2,2,1865352,,0.001,1e-08,39
2017,2,3,1935547,2.0,0.10332996305437171,1.033299630543717e-06,39
2017,2,4,2036682,5.0,0.2454973334079645,2.454973334079645e-06,39
2017,2,5,2061187,6.0,0.2910944033704851,2.9109440337048507e-06,39
2017,2,6,1941596,7.0,0.36052814282682905,3.6052814282682905e-06,39
2017,2,7,1819131,10.0,0.5497130223166995,5.497130223166995e-06,39
2017,2,8,1714830,13.0,0.7580926389204761,7.5809263892047605e-06,39
2017,2,9,1538987,15.0,0.9746671024511578,9.746671024511578e-06,39
2017,2,10,1506732,19.0,1.2610072660566047,1.2610072660566047e-05,39
2017,2,11,1456819,13.0,0.892355193061046,8.92355193061046e-06,39
2017,2,12,1269924,12.0,0.9449384372608124,9.449384372608124e-06,39
2017,2,13,1017375,18.0,1.7692591227423518,1.7692591227423518e-05,39
2017,2,14,776319,33.0,4.250829877923895,4.2508298779238946e-05,39
2017,2,15,562695,28.0,4.976052746159109,4.976052746159109e-05,39
2017,2,16,377793,26.0,6.882075634011217,6.882075634011217e-05,39
2017,2,17,505237,66.0,13.063176291522593,0.00013063176291522592,39
2018,1,1,1949253,6.0,0.30781022268530556,3.078102226853056e-06,40
2018,1,2,2080035,,0.001,1e-08,40
2018,1,3,2192498,1.0,0.045610075813068016,4.5610075813068015e-07,40
2018,1,4,2158466,10.0,0.4632919860678834,4.632919860678834e-06,40
2018,1,5,2069100,21.0,1.0149340292880964,1.0149340292880963e-05,40
2018,1,6,1902635,28.0,1.4716432736704623,1.4716432736704623e-05,40
2018,1,7,1698592,37.0,2.1782747122322488,2.1782747122322487e-05,40
2018,1,8,1595799,40.0,2.506581342637763,2.5065813426377634e-05,40
2018,1,9,1397601,41.0,2.933598358902147,2.9335983589021472e-05,40
2018,1,10,1320949,33.0,2.498203942771447,2.498203942771447e-05,40
2018,1,11,1267775,47.0,3.7072824436512786,3.7072824436512786e-05,40
2018,1,12,1105946,81.0,7.3240465628520734,7.324046562852074e-05,40
2018,1,13,887665,86.0,9.68833963263168,9.68833963263168e-05,40
2018,1,14,696358,95.0,13.642408071710241,0.00013642408071710242,40
2018,1,15,508542,88.0,17.30437210692529,0.0001730437210692529,40
2018,1,16,362643,81.0,22.336016412835765,0.00022336016412835764,40
2018,1,17,420307,133.0,31.643536748138857,0.0003164353674813886,40
2018,2,1,1856306,6.0,0.3232225721405846,3.232225721405846e-06,40
2018,2,2,1983433,2.0,0.10083526895035022,1.0083526895035022e-06,40
2018,2,3,2089658,5.0,0.23927360362317662,2.3927360362317663e-06,40
2018,2,4,2094526,7.0,0.3342044930452045,3.342044930452045e-06,40
2018,2,5,2062816,8.0,0.38781936925057786,3.878193692505779e-06,40
2018,2,6,1926299,12.0,0.622956249263484,6.2295624926348405e-06,40
2018,2,7,1772595,14.0,0.7898025211624764,7.898025211624764e-06,40
2018,2,8,1708757,14.0,0.819309006488342,8.19309006488342e-06,40
2018,2,9,1520802,20.0,1.3150955877227937,1.3150955877227936e-05,40
2018,2,10,1447973,17.0,1.174055041081567,1.1740550410815671e-05,40
2018,2,11,1412599,22.0,1.5574129671619474,1.5574129671619474e-05,40
2018,2,12,1259509,29.0,2.3024845396102767,2.3024845396102767e-05,40
2018,2,13,1038232,24.0,2.311622065203153,2.311622065203153e-05,40
2018,2,14,816141,35.0,4.288474663079051,4.288474663079051e-05,40
2018,2,15,606096,30.0,4.949710936881286,4.949710936881286e-05,40
2018,2,16,447942,31.0,6.920538819757915,6.920538819757916e-05,40
2018,2,17,600646,59.0,9.822757497760744,9.822757497760744e-05,40
2019,1,1,1955225,6.0,0.30687005331867173,3.0687005331867175e-06,41
2019,1,2,2077878,2.0,0.09625204174643555,9.625204174643555e-07,41
2019,1,3,2199739,4.0,0.1818397546254351,1.818397546254351e-06,41
2019,1,4,2196655,7.0,0.3186663358606609,3.1866633586066088e-06,41
2019,1,5,2123996,23.0,1.0828645628334517,1.0828645628334517e-05,41
2019,1,6,1990689,31.0,1.5572497763337216,1.5572497763337217e-05,41
2019,1,7,1759179,38.0,2.160098545969455,2.160098545969455e-05,41
2019,1,8,1641534,33.0,2.010314742186272,2.0103147421862722e-05,41
2019,1,9,1448870,30.0,2.0705791409857337,2.070579140985734e-05,41
2019,1,10,1331420,48.0,3.605173423863244,3.6051734238632436e-05,41
2019,1,11,1285249,49.0,3.812490809173942,3.812490809173942e-05,41
2019,1,12,1143455,60.0,5.247255029712582,5.2472550297125815e-05,41
2019,1,13,918303,75.0,8.167238917873512,8.167238917873512e-05,41
2019,1,14,719921,92.0,12.779179937798732,0.00012779179937798732,41
2019,1,15,528011,83.0,15.719369482832745,0.00015719369482832744,41
2019,1,16,367618,78.0,21.217677045193653,0.00021217677045193653,41
2019,1,17,429901,130.0,30.239520261641633,0.00030239520261641633,41
2019,2,1,1860831,8.0,0.42991545175246976,4.2991545175246975e-06,41
2019,2,2,1982144,1.0,0.05045042136191921,5.045042136191921e-07,41
2019,2,3,2095727,2.0,0.09543227720022693,9.543227720022693e-07,41
2019,2,4,2121093,8.0,0.3771640375975971,3.771640375975971e-06,41
2019,2,5,2119157,7.0,0.3303200281998927,3.3032002819989268e-06,41
2019,2,6,2008526,17.0,0.8463918316217963,8.463918316217963e-06,41
2019,2,7,1821914,19.0,1.0428593226683587,1.0428593226683587e-05,41
2019,2,8,1751024,12.0,0.6853132795438555,6.853132795438555e-06,41
2019,2,9,1571116,18.0,1.145682432105586,1.145682432105586e-05,41
2019,2,10,1459594,19.0,1.3017318514600635,1.3017318514600636e-05,41
2019,2,11,1428314,25.0,1.750315406836312,1.750315406836312e-05,41
2019,2,12,1300095,32.0,2.4613585930258943,2.4613585930258942e-05,41
2019,2,13,1076283,32.0,2.9731957115368357,2.9731957115368356e-05,41
2019,2,14,849688,43.0,5.06068109706151,5.0606810970615094e-05,41
2019,2,15,633541,24.0,3.788231543025629,3.788231543025629e-05,41
2019,2,16,456091,41.0,8.989434126084488,8.989434126084488e-05,41
2019,2,17,613745,67.0,10.916585878500028,0.00010916585878500028,41
2020,1,1,1970678,3.0,0.15223187146758627,1.5223187146758628e-06,42
2020,1,2,2083065,1.0,0.04800618319639569,4.80061831963957e-07,42
2020,1,3,2204227,2.0,0.09073475644749837,9.073475644749837e-07,42
2020,1,4,2232902,11.0,0.4926324576716757,4.926324576716757e-06,42
2020,1,5,2185411,17.0,0.7778857157761172,7.778857157761172e-06,42
2020,1,6,2082987,37.0,1.7762952913292305,1.7762952913292304e-05,42
2020,1,7,1835194,28.0,1.5257242558552393,1.5257242558552392e-05,42
2020,1,8,1687782,40.0,2.3699743213282285,2.3699743213282283e-05,42
2020,1,9,1509510,34.0,2.2523865360282476,2.2523865360282476e-05,42
2020,1,10,1347618,33.0,2.448765154517081,2.4487651545170814e-05,42
2020,1,11,1301113,40.0,3.074291010849941,3.074291010849941e-05,42
2020,1,12,1178729,59.0,5.005391400398226,5.005391400398226e-05,42
2020,1,13,951553,74.0,7.776760726937964,7.776760726937964e-05,42
2020,1,14,744901,77.0,10.336944103981603,0.00010336944103981603,42
2020,1,15,548656,70.0,12.75844973899857,0.0001275844973899857,42
2020,1,16,374623,70.0,18.685451774183647,0.00018685451774183646,42
2020,1,17,440791,89.0,20.19097486110197,0.00020190974861101973,42
2020,2,1,1875010,4.0,0.2133321955616237,2.133321955616237e-06,42
2020,2,2,1986853,4.0,0.20132339936573065,2.0132339936573065e-06,42
2020,2,3,2100588,4.0,0.1904228720720103,1.904228720720103e-06,42
2020,2,4,2148228,7.0,0.32584995633610586,3.2584995633610584e-06,42
2020,2,5,2179053,12.0,0.5506979408027249,5.506979408027249e-06,42
2020,2,6,2094838,17.0,0.8115185995289373,8.115185995289374e-06,42
2020,2,7,1887759,12.0,0.6356743630940178,6.356743630940178e-06,42
2020,2,8,1789822,6.0,0.33522886633419413,3.3522886633419414e-06,42
2020,2,9,1632066,14.0,0.8578084464721403,8.578084464721402e-06,42
2020,2,10,1475600,15.0,1.0165356465166713,1.0165356465166712e-05,42
2020,2,11,1444423,25.0,1.7307949264169846,1.7307949264169845e-05,42
2020,2,12,1336931,26.0,1.9447525713742893,1.9447525713742892e-05,42
2020,2,13,1116405,29.0,2.5976236222517812,2.5976236222517814e-05,42
2020,2,14,884736,35.0,3.955982349537037,3.955982349537037e-05,42
2020,2,15,662849,32.0,4.827645512024609,4.8276455120246086e-05,42
2020,2,16,467270,21.0,4.494189654803433,4.494189654803433e-05,42
2020,2,17,628619,62.0,9.862889922194524,9.862889922194524e-05,42
2021,1,1,1965342,10.0,0.5088172949033807,5.088172949033807e-06,43
2021,1,2,2075587,2.0,0.09635828322301113,9.635828322301113e-07,43
2021,1,3,2192923,2.0,0.09120247268143934,9.120247268143934e-07,43
2021,1,4,2246112,13.0,0.5787779059993446,5.787779059993446e-06,43
2021,1,5,2220793,24.0,1.0806950490207776,1.0806950490207777e-05,43
2021,1,6,2140344,43.0,2.0090228486635793,2.0090228486635793e-05,43
2021,1,7,1898248,55.0,2.897408557785916,2.897408557785916e-05,43
2021,1,8,1719032,42.0,2.443235495325276,2.443235495325276e-05,43
2021,1,9,1561918,58.0,3.7133831609597943,3.713383160959794e-05,43
2021,1,10,1363415,32.0,2.34704767073855,2.3470476707385498e-05,43
2021,1,11,1309620,55.0,4.199691513568821,4.199691513568821e-05,43
2021,1,12,1203858,74.0,6.146904369119946,6.146904369119947e-05,43
2021,1,13,984454,84.0,8.532648554427125,8.532648554427124e-05,43
2021,1,14,766212,90.0,11.746096380636168,0.00011746096380636168,43
2021,1,15,566242,80.0,14.128234924290322,0.0001412823492429032,43
2021,1,16,380462,63.0,16.55881533504003,0.0001655881533504003,43
2021,1,17,442701,106.0,23.94392603585716,0.0002394392603585716,43
2021,2,1,1869439,2.0,0.10698396684780836,1.0698396684780836e-06,43
2021,2,2,1979342,,0.001,1e-08,43
2021,2,3,2090631,2.0,0.09566489734439028,9.566489734439028e-07,43
2021,2,4,2156373,8.0,0.3709933300036682,3.709933300036682e-06,43
2021,2,5,2206973,21.0,0.9515295384220831,9.515295384220831e-06,43
2021,2,6,2150201,11.0,0.5115800801878523,5.115800801878522e-06,43
2021,2,7,1942138,21.0,1.0812825865103304,1.0812825865103303e-05,43
2021,2,8,1815095,16.0,0.8814965607860745,8.814965607860745e-06,43
2021,2,9,1683300,20.0,1.1881423394522663,1.1881423394522664e-05,43
2021,2,10,1493398,19.0,1.2722663348953194,1.2722663348953193e-05,43
2021,2,11,1451601,17.0,1.1711207143009683,1.1711207143009683e-05,43
2021,2,12,1365113,34.0,2.490636306298453,2.490636306298453e-05,43
2021,2,13,1153479,38.0,3.294381605560223,3.294381605560223e-05,43
2021,2,14,918422,35.0,3.810884321150844,3.810884321150844e-05,43
2021,2,15,689426,28.0,4.061349586467583,4.061349586467583e-05,43
2021,2,16,479220,22.0,4.590793372563749,4.590793372563749e-05,43
2021,2,17,634223,60.0,9.460394845346196,9.460394845346196e-05,43
2022,1,1,1949741,10.0,0.512888634952027,5.128886349520269e-06,44
2022,1,2,2062185,1.0,0.04849225457463807,4.849225457463807e-07,44
2022,1,3,2172129,2.0,0.09207556273131108,9.207556273131108e-07,44
2022,1,4,2251490,13.0,0.577395413703814,5.7739541370381394e-06,44
2022,1,5,2238929,39.0,1.7419042765536559,1.741904276553656e-05,44
2022,1,6,2175071,50.0,2.29877553422394,2.2987755342239404e-05,44
2022,1,7,1955299,50.0,2.5571536629436213,2.5571536629436213e-05,44
2022,1,8,1746230,55.0,3.1496423724251676,3.1496423724251674e-05,44
2022,1,9,1603631,52.0,3.2426412310562718,3.242641231056272e-05,44
2022,1,10,1386598,46.0,3.3174719709677936,3.3174719709677933e-05,44
2022,1,11,1312778,57.0,4.341937479147274,4.341937479147274e-05,44
2022,1,12,1222813,74.0,6.051620321341039,6.051620321341039e-05,44
2022,1,13,1016905,114.0,11.210486721965179,0.00011210486721965179,44
2022,1,14,787845,118.0,14.977565384053971,0.0001497756538405397,44
2022,1,15,582252,105.0,18.033428824632633,0.00018033428824632634,44
2022,1,16,388422,79.0,20.338703780939287,0.00020338703780939287,44
2022,1,17,442363,142.0,32.10033388868418,0.0003210033388868418,44
2022,2,1,1853626,7.0,0.37763820749169463,3.7763820749169466e-06,44
2022,2,2,1965640,,0.001,1e-08,44
2022,2,3,2071867,3.0,0.1447969391857682,1.447969391857682e-06,44
2022,2,4,2156954,12.0,0.5563400981198486,5.563400981198486e-06,44
2022,2,5,2214541,18.0,0.8128095167350705,8.128095167350706e-06,44
2022,2,6,2185383,13.0,0.5948614041566169,5.948614041566169e-06,44
2022,2,7,1993315,23.0,1.1538567662411612,1.1538567662411611e-05,44
2022,2,8,1834106,14.0,0.7633146612027877,7.633146612027877e-06,44
2022,2,9,1726065,17.0,0.9848991781885387,9.848991781885387e-06,44
2022,2,10,1517180,16.0,1.0545881174283869,1.054588117428387e-05,44
2022,2,11,1454701,18.0,1.2373676789938275,1.2373676789938276e-05,44
2022,2,12,1385313,34.0,2.454318987838849,2.4543189878388493e-05,44
2022,2,13,1190054,35.0,2.9410430114935964,2.941043011493596e-05,44
2022,2,14,951533,36.0,3.783368522163708,3.783368522163708e-05,44
2022,2,15,715489,43.0,6.0098757632891635,6.009875763289163e-05,44
2022,2,16,494450,34.0,6.876327232278289,6.876327232278289e-05,44
2022,2,17,638667,72.0,11.273480546200133,0.00011273480546200133,44
2023,1,1,1930406,8.0,0.4144205933881266,4.144205933881266e-06,45
2023,1,2,2047188,4.0,0.1953899690697679,1.953899690697679e-06,45
2023,1,3,2151549,,0.001,1e-08,45
2023,1,4,2248852,8.0,0.3557370605090953,3.557370605090953e-06,45
2023,1,5,2250404,36.0,1.5997127626861665,1.5997127626861664e-05,45
2023,1,6,2196846,64.0,2.91326747528047,2.91326747528047e-05,45
2023,1,7,2011912,66.0,3.280461570883816,3.280461570883816e-05,45
2023,1,8,1774522,58.0,3.2684858232245078,3.268485823224508e-05,45
2023,1,9,1639933,64.0,3.9025984598151267,3.902598459815127e-05,45
2023,1,10,1416864,51.0,3.5994986110170064,3.5994986110170064e-05,45
2023,1,11,1315967,64.0,4.863343837649424,4.8633438376494244e-05,45
2023,1,12,1236612,91.0,7.358815861401959,7.35881586140196e-05,45
2023,1,13,1050380,111.0,10.567604105180981,0.00010567604105180982,45
2023,1,14,811057,101.0,12.452885555515827,0.00012452885555515826,45
2023,1,15,599577,128.0,21.34838394401386,0.00021348383944013862,45
2023,1,16,400112,99.0,24.743071939856843,0.0002474307193985684,45
2023,1,17,445683,162.0,36.34870524565667,0.00036348705245656666,45
2023,2,1,1835956,4.0,0.21787014503615557,2.1787014503615556e-06,45
2023,2,2,1948701,2.0,0.10263247157978572,1.0263247157978572e-06,45
2023,2,3,2052696,5.0,0.2435820988592563,2.435820988592563e-06,45
2023,2,4,2150916,12.0,0.5579018427497866,5.579018427497866e-06,45
2023,2,5,2210331,14.0,0.6333892978020034,6.333892978020034e-06,45
2023,2,6,2210157,30.0,1.3573696348268471,1.3573696348268471e-05,45
2023,2,7,2044255,19.0,0.9294339502655001,9.294339502655001e-06,45
2023,2,8,1854295,20.0,1.078577033319941,1.078577033319941e-05,45
2023,2,9,1759976,28.0,1.5909307854198012,1.5909307854198012e-05,45
2023,2,10,1549263,21.0,1.3554832200859377,1.3554832200859376e-05,45
2023,2,11,1456370,24.0,1.647932874200924,1.647932874200924e-05,45
2023,2,12,1400122,36.0,2.5712045093213307,2.5712045093213306e-05,45
2023,2,13,1226650,26.0,2.1195940162230467,2.1195940162230466e-05,45
2023,2,14,985322,40.0,4.05958661229527,4.05958661229527e-05,45
2023,2,15,742579,46.0,6.194627103648231,6.194627103648231e-05,45
2023,2,16,514303,44.0,8.555268003492104,8.555268003492104e-05,45
2023,2,17,647311,82.0,12.667790289366316,0.00012667790289366316,45
