age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
10,45–49,1991,4.459436201842444,5.4703741599384825,train,1.0109379580960383,22.669636078174253
10,45–49,1992,4.76758685569589,5.268092374650732,train,0.5005055189548422,10.498089161330801
10,45–49,1993,5.821117072366188,5.4588928286175635,train,0.3622242437486243,6.222589912650324
10,45–49,1994,4.549979026466542,4.985829912576898,train,0.43585088611035605,9.579184509974159
10,45–49,1995,5.04683644464792,4.904995229854903,train,0.14184121479301748,2.810497553243231
10,45–49,1996,4.924093648150916,4.648758660772055,train,0.2753349873788613,5.591587143803702
10,45–49,1997,4.5252357312613345,4.003755094292098,train,0.5214806369692369,11.52383362852752
10,45–49,1998,5.928302037287942,4.80575635277034,train,1.1225456845176023,18.935365935422894
10,45–49,1999,4.523708130351429,4.797775142822747,train,0.2740670124713178,6.058459223584493
10,45–49,2000,5.016934662954804,4.113269829083657,train,0.9036648338711473,18.012290264488303
10,45–49,2001,5.325659219781241,4.428294314973053,train,0.897364904808188,16.84983713330889
10,45–49,2002,5.842164348963226,4.173506230730709,train,1.6686581182325169,28.562327564931373
10,45–49,2003,4.332816253838041,4.259706887248443,train,0.07310936658959744,1.6873405726549475
10,45–49,2004,3.88068760551982,3.555582006987247,train,0.32510559853257304,8.377525623813385
10,45–49,2005,3.9633549884303774,3.209806909017237,train,0.7535480794131404,19.01288382223796
10,45–49,2006,2.653440287387994,3.2044435852696327,train,0.5510032978816386,20.765618902396245
10,45–49,2007,3.2873851940131567,3.506565186670409,train,0.2191799926572524,6.6673048554338425
10,45–49,2008,3.2368769686184775,3.342361580404781,train,0.10548461178630353,3.258839084987686
10,45–49,2009,3.0087505749534302,2.9828608274994255,train,0.02588974745400474,0.8604816786584399
10,45–49,2010,2.9463976605602578,2.692668759218363,train,0.25372890134189463,8.611495479318569
10,45–49,2011,2.607179520604866,2.4076081538583964,train,0.19957136674646936,7.654684503665049
10,45–49,2012,2.3596668579426923,2.247727509134191,train,0.1119393488085012,4.743862398698817
10,45–49,2013,2.4814687459011453,2.3115935199784725,train,0.1698752259226728,6.845753193678957
10,45–49,2014,2.1167702178897425,2.268808514737788,train,0.15203829684804537,7.182560278064376
10,45–49,2015,2.253256924452168,2.228701824049034,train,0.024555100403134134,1.0897603436458623
10,45–49,2016,1.8646345668066904,2.444063091213036,train,0.5794285244063457,31.07464243777564
10,45–49,2017,1.6532396638225082,2.210951513189128,train,0.55771184936662,33.7344827595726
10,45–49,2018,1.805756897449621,2.53186995956971,train,0.7261130621200889,40.211008643833615
10,45–49,2019,2.400561229717945,2.4355281033088176,test,0.034966873590872805,1.45661244370681
10,45–49,2020,1.700187516514842,2.345252702467811,test,0.645065185952969,37.940825919911866
10,45–49,2021,1.7852061020444812,2.253696872985209,test,0.468490770940728,26.242951466735175
10,45–49,2022,2.135149450130141,2.166012677152692,test,0.030863227022551065,1.445483219953053
10,45–49,2023,2.4274078621717816,2.0817686931348662,test,0.3456391690369154,14.239023215804982
11,50–54,1979,16.455734075337343,16.914498023258076,train,0.4587639479207333,2.787866805700849
11,50–54,1980,16.470357807394745,16.600713279486204,train,0.13035547209145903,0.7914550103637272
11,50–54,1981,14.776688641148654,17.924653531084235,train,3.147964889935581,21.30358814741106
11,50–54,1982,18.3265455299461,16.86558566461771,train,1.4609598653283875,7.971823511098354
11,50–54,1983,15.3887075421992,14.880120980794137,train,0.5085865614050622,3.3049335690499455
11,50–54,1984,13.726303476633952,13.572837182402806,train,0.153466294231146,1.1180453243831379
11,50–54,1985,12.787145181311882,13.945746797145098,train,1.1586016158332164,9.060674602541354
11,50–54,1986,11.474170581383689,12.108448800777076,train,0.6342782193933871,5.527878593878273
11,50–54,1987,13.352841740415077,11.636967757838242,train,1.7158739825768343,12.850253271432063
11,50–54,1988,9.95255329499275,11.131261362438366,train,1.1787080674456156,11.843273102979895
11,50–54,1989,10.304671755168297,8.848331452909367,train,1.4563403022589299,14.132816035877163
11,50–54,1990,7.309120534528463,7.783306018094706,train,0.47418548356624246,6.487586041660945
11,50–54,1991,6.690265056137406,7.772198301246827,train,1.081933245109421,16.17175457221825
11,50–54,1992,6.242992451884666,7.43337960084393,train,1.190387148959264,19.06757309309102
11,50–54,1993,9.466767971965307,7.774634489997046,train,1.692133481968261,17.87445817811644
11,50–54,1994,7.562252700551335,7.052766754218623,train,0.5094859463327124,6.737224561347542
11,50–54,1995,7.210193847959021,6.920025664200973,train,0.2901681837580474,4.024415846186784
11,50–54,1996,7.596602857637472,6.530477200532835,train,1.066125657104637,14.034242372335887
11,50–54,1997,6.395812218953251,5.5537038861224,train,0.8421083328308514,13.166558116502552
11,50–54,1998,7.237710772960454,6.714522629457435,train,0.5231881435030186,7.228641208731501
11,50–54,1999,5.796278398507816,6.761533596240728,train,0.9652551977329118,16.653016493848973
11,50–54,2000,4.705498531884458,5.742074173238499,train,1.036575641354041,22.029029109885055
11,50–54,2001,7.4377901418441,6.151681384180614,train,1.2861087576634853,17.291544035747854
11,50–54,2002,5.8879974629143605,5.815044316422099,train,0.07295314649226192,1.239014570773143
11,50–54,2003,6.182891041159507,5.931608682993635,train,0.25128235816587186,4.064156338727064
11,50–54,2004,5.2555839224644245,4.87763649827976,train,0.3779474241846641,7.191349805473922
11,50–54,2005,5.3769026013245975,4.386967053756574,train,0.9899355475680238,18.410888590843243
11,50–54,2006,5.128661524932083,4.389748454367096,train,0.7389130705649869,14.407522644512442
